id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
EntsoG_Map__ST_392;EntsoG_Map__ST_392;['EntsoG_Map_392'];['SEQ_6595__M_LMGN', 'NutsCons_1127'];[41.94079, 42.000311];[12.60932, 12.652964];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 2944.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 41.97055, 'length_km': 7.540427, 'long_mean': 12.631142, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.02976050000000185, 'length_km': 0.5, 'long_mean': 0.02182200000000023, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_393;EntsoG_Map__ST_393;['EntsoG_Map_393'];['LKD_N_60', 'NutsCons_296'];[48.408302, 48.389774];[10.06044, 9.962008];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 48.399038, 'length_km': 7.555673, 'long_mean': 10.011224, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.009263999999998163, 'length_km': 0.5, 'long_mean': 0.049215999999999475, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_394;EntsoG_Map__ST_394;['EntsoG_Map_394'];['SEQ_18761_p', 'NutsCons_434'];[52.76943, 52.780815];[8.66194, 8.772773];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 52.775122, 'length_km': 7.564473, 'long_mean': 8.717357, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.005692499999998546, 'length_km': 0.5, 'long_mean': 0.055416500000000646, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_395;EntsoG_Map__ST_395;['EntsoG_Map_395'];['N_792_S_LMGN', 'NutsCons_111'];[50.89468, 50.867075];[4.02506, 3.926493];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 19992.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 50.880878, 'length_km': 7.568167, 'long_mean': 3.975776, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.013802500000000604, 'length_km': 0.5, 'long_mean': 0.04928350000000003, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_396;EntsoG_Map__ST_396;['EntsoG_Map_396'];['LKD_N_12', 'N_2070_S_LMGN'];[51.549406, 51.49086];[7.293203, 7.2373];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 10000.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 51.520133, 'length_km': 7.574771, 'long_mean': 7.265252, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.02927299999999988, 'length_km': 0.5, 'long_mean': 0.027951499999999904, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_397;EntsoG_Map__ST_397;['EntsoG_Map_397'];['SEQ_2494_p', 'NutsCons_1489'];[52.84619, 52.786453];[-2.07631, -2.130976];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 52.816322, 'length_km': 7.593062, 'long_mean': -2.103643, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.029868499999999187, 'length_km': 0.5, 'long_mean': 0.02733300000000005, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_399;EntsoG_Map__ST_399;['EntsoG_Map_399'];['SEQ_19228_p', 'NutsCons_452'];[50.478529, 50.542452];[7.767704, 7.806731];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 10000.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 50.51049, 'length_km': 7.627251, 'long_mean': 7.787218, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.031961499999997756, 'length_km': 0.5, 'long_mean': 0.019513499999999958, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_404;EntsoG_Map__ST_404;['EntsoG_Map_404'];['SEQ_19841_p', 'NutsCons_184'];[47.986199, 47.932747];[7.808433, 7.873492];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 10000.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 47.959473, 'length_km': 7.670192, 'long_mean': 7.840962, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.026726000000000024, 'length_km': 0.5, 'long_mean': 0.03252949999999988, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_405;EntsoG_Map__ST_405;['EntsoG_Map_405'];['SEQ_18546_p', 'NutsCons_35'];[52.369132, 52.438089];[9.734964, 9.727668];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 52.40361, 'length_km': 7.686039, 'long_mean': 9.731316, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.034478499999998746, 'length_km': 0.5, 'long_mean': 0.0036480000000000956, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_406;EntsoG_Map__ST_406;['EntsoG_Map_406'];['INET_N_101', 'NutsCons_1453'];[51.530664, 51.472468];[-2.65426, -2.594194];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 51.501566, 'length_km': 7.694047, 'long_mean': -2.624227, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.02909800000000118, 'length_km': 0.5, 'long_mean': 0.030032999999999973, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_407;EntsoG_Map__ST_407;['EntsoG_Map_407'];['SEQ_10735__M_LMGN', 'NutsCons_1184'];[45.75311, 45.754695];[8.92856, 8.829425];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 128.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 45.753902, 'length_km': 7.695856, 'long_mean': 8.878992, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.0007924999999993076, 'length_km': 0.5, 'long_mean': 0.04956749999999932, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_408;EntsoG_Map__ST_408;['EntsoG_Map_408'];['SEQ_18772_p', 'NutsCons_430'];[51.383081, 51.316555];[7.360603, 7.391106];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 51.349818, 'length_km': 7.697114, 'long_mean': 7.375854, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.033262999999998044, 'length_km': 0.5, 'long_mean': 0.01525149999999975, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_409;EntsoG_Map__ST_409;['EntsoG_Map_409'];['LKD_N_38', 'NutsCons_23'];[51.679284, 51.61263];[7.640443, 7.610325];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 10000.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 51.645957, 'length_km': 7.699826, 'long_mean': 7.625384, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.033326999999999884, 'length_km': 0.5, 'long_mean': 0.015059000000000378, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
EntsoG_Map__ST_411;EntsoG_Map__ST_411;['EntsoG_Map_411'];['SEQ_19001_p', 'NutsCons_36'];[52.694735, 52.668391];[10.186525, 10.080785];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 10000.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 52.681563, 'length_km': 7.708928, 'long_mean': 10.133655, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.01317200000000085, 'length_km': 0.5, 'long_mean': 0.05286999999999952, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'raw', 'path_long': 'raw', 'start_year': None};{}
